SrNo,Juz,JuzNameArabic,JuzNameEnglish,SurahNo,SurahNameArabic,SurahNameEnglish,SurahMeaning,WebLink,Classification,AyahNo,EnglishTranslation,OrignalArabicText,ArabicText,ArabicWordCount,ArabicLetterCount
5162,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,60,الممتحنة,Al-Mumtahina,She who is Examined,https://quran.com/60/12,Medani,12,"O Prophet! When believing women come to thee to take the oath of fealty to thee, that they will not associate in worship any other thing whatever with Allah, that they will not steal, that they will not commit adultery (or fornication), that they will not kill their children, that they will not utter slander, intentionally forging falsehood, and that they will not disobey thee in any just matter,- then do thou receive their fealty, and pray to Allah for the forgiveness (of their sins): for Allah is Oft-Forgiving, Most Merciful.",يَا أَيُّهَا النَّبِيُّ إِذَا جَاءَكَ الْمُؤْمِنَاتُ يُبَايِعْنَكَ عَلَىٰ أَنْ لَا يُشْرِكْنَ بِاللَّهِ شَيْئًا وَلَا يَسْرِقْنَ وَلَا يَزْنِينَ وَلَا يَقْتُلْنَ أَوْلَادَهُنَّ وَلَا يَأْتِينَ بِبُهْتَانٍ يَفْتَرِينَهُ بَيْنَ أَيْدِيهِنَّ وَأَرْجُلِهِنَّ وَلَا يَعْصِينَكَ فِي مَعْرُوفٍ ۙ فَبَايِعْهُنَّ وَاسْتَغْفِرْ لَهُنَّ اللَّهَ ۖ إِنَّ اللَّهَ غَفُورٌ رَحِيمٌ,يا أيها النبي إذا جاءك المؤمنات يبايعنك على أن لا يشركن بالله شيئًا ولا يسرقن ولا يزنين ولا يقتلن أولادهن ولا يأتين ببهتانٍ يفترينه بين أيديهن وأرجلهن ولا يعصينك في معروفٍ ۙ فبايعهن واستغفر لهن الله ۖ إن الله غفور رحيم,41,178
5163,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,60,الممتحنة,Al-Mumtahina,She who is Examined,https://quran.com/60/13,Medani,13,"O ye who believe! Turn not (for friendship) to people on whom is the Wrath of Allah, of the Hereafter they are already in despair, just as the Unbelievers are in despair about those (buried) in graves.",يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَتَوَلَّوْا قَوْمًا غَضِبَ اللَّهُ عَلَيْهِمْ قَدْ يَئِسُوا مِنَ الْآخِرَةِ كَمَا يَئِسَ الْكُفَّارُ مِنْ أَصْحَابِ الْقُبُورِ,يا أيها الذين آمنوا لا تتولوا قومًا غضب الله عليهم قد يئسوا من الآخرة كما يئس الكفار من أصحاب القبور,20,81
5164,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/1,Medani,1,"Whatever is in the heavens and on earth, let it declare the Praises and Glory of Allah: for He is the Exalted in Might, the Wise.",سَبَّحَ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ ۖ وَهُوَ الْعَزِيزُ الْحَكِيمُ,سبح لله ما في السماوات وما في الأرض ۖ وهو العزيز الحكيم,12,44
5165,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/2,Medani,2,O ye who believe! Why say ye that which ye do not?,يَا أَيُّهَا الَّذِينَ آمَنُوا لِمَ تَقُولُونَ مَا لَا تَفْعَلُونَ,يا أيها الذين آمنوا لم تقولون ما لا تفعلون,9,34
5166,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/3,Medani,3,Grievously odious is it in the sight of Allah that ye say that which ye do not.,كَبُرَ مَقْتًا عِنْدَ اللَّهِ أَنْ تَقُولُوا مَا لَا تَفْعَلُونَ,كبر مقتًا عند الله أن تقولوا ما لا تفعلون,9,33
5167,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/4,Medani,4,"Truly Allah loves those who fight in His Cause in battle array, as if they were a solid cemented structure.",إِنَّ اللَّهَ يُحِبُّ الَّذِينَ يُقَاتِلُونَ فِي سَبِيلِهِ صَفًّا كَأَنَّهُمْ بُنْيَانٌ مَرْصُوصٌ,إن الله يحب الذين يقاتلون في سبيله صفا كأنهم بنيان مرصوص,11,46
5168,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/5,Medani,5,"And remember, Moses said to his people: ""O my people! why do ye vex and insult me, though ye know that I am the messenger of Allah (sent) to you?"" Then when they went wrong, Allah let their hearts go wrong. For Allah guides not those who are rebellious transgressors.",وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ يَا قَوْمِ لِمَ تُؤْذُونَنِي وَقَدْ تَعْلَمُونَ أَنِّي رَسُولُ اللَّهِ إِلَيْكُمْ ۖ فَلَمَّا زَاغُوا أَزَاغَ اللَّهُ قُلُوبَهُمْ ۚ وَاللَّهُ لَا يَهْدِي الْقَوْمَ الْفَاسِقِينَ,وإذ قال موسى لقومه يا قوم لم تؤذونني وقد تعلمون أني رسول الله إليكم ۖ فلما زاغوا أزاغ الله قلوبهم ۚ والله لا يهدي القوم الفاسقين,26,103
5169,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/6,Medani,6,"And remember, Jesus, the son of Mary, said: ""O Children of Israel! I am the messenger of Allah (sent) to you, confirming the Law (which came) before me, and giving Glad Tidings of a Messenger to come after me, whose name shall be Ahmad."" But when he came to them with Clear Signs, they said, ""this is evident sorcery!""",وَإِذْ قَالَ عِيسَى ابْنُ مَرْيَمَ يَا بَنِي إِسْرَائِيلَ إِنِّي رَسُولُ اللَّهِ إِلَيْكُمْ مُصَدِّقًا لِمَا بَيْنَ يَدَيَّ مِنَ التَّوْرَاةِ وَمُبَشِّرًا بِرَسُولٍ يَأْتِي مِنْ بَعْدِي اسْمُهُ أَحْمَدُ ۖ فَلَمَّا جَاءَهُمْ بِالْبَيِّنَاتِ قَالُوا هَٰذَا سِحْرٌ مُبِينٌ,وإذ قال عيسى ابن مريم يا بني إسرائيل إني رسول الله إليكم مصدقًا لما بين يدي من التوراة ومبشرًا برسولٍ يأتي من بعدي اسمه أحمد ۖ فلما جاءهم بالبينات قالوا هذا سحر مبين,33,133
5170,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/7,Medani,7,"Who doth greater wrong than one who invents falsehood against Allah, even as he is being invited to Islam? And Allah guides not those who do wrong.",وَمَنْ أَظْلَمُ مِمَّنِ افْتَرَىٰ عَلَى اللَّهِ الْكَذِبَ وَهُوَ يُدْعَىٰ إِلَى الْإِسْلَامِ ۚ وَاللَّهُ لَا يَهْدِي الْقَوْمَ الظَّالِمِينَ,ومن أظلم ممن افترى على الله الكذب وهو يدعى إلى الإسلام ۚ والله لا يهدي القوم الظالمين,17,69
5171,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/8,Medani,8,"Their intention is to extinguish Allah's Light (by blowing) with their mouths: But Allah will complete (the revelation of) His Light, even though the Unbelievers may detest (it).",يُرِيدُونَ لِيُطْفِئُوا نُورَ اللَّهِ بِأَفْوَاهِهِمْ وَاللَّهُ مُتِمُّ نُورِهِ وَلَوْ كَرِهَ الْكَافِرُونَ,يريدون ليطفئوا نور الله بأفواههم والله متم نوره ولو كره الكافرون,11,54
5172,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/9,Medani,9,"It is He Who has sent His Messenger with Guidance and the Religion of Truth, that he may proclaim it over all religion, even though the Pagans may detest (it).",هُوَ الَّذِي أَرْسَلَ رَسُولَهُ بِالْهُدَىٰ وَدِينِ الْحَقِّ لِيُظْهِرَهُ عَلَى الدِّينِ كُلِّهِ وَلَوْ كَرِهَ الْمُشْرِكُونَ,هو الذي أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله ولو كره المشركون,14,60
5173,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/10,Medani,10,O ye who believe! Shall I lead you to a bargain that will save you from a grievous Penalty?-,يَا أَيُّهَا الَّذِينَ آمَنُوا هَلْ أَدُلُّكُمْ عَلَىٰ تِجَارَةٍ تُنْجِيكُمْ مِنْ عَذَابٍ أَلِيمٍ,يا أيها الذين آمنوا هل أدلكم على تجارةٍ تنجيكم من عذابٍ أليمٍ,12,50
5174,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/11,Medani,11,"That ye believe in Allah and His Messenger, and that ye strive (your utmost) in the Cause of Allah, with your property and your persons: That will be best for you, if ye but knew!",تُؤْمِنُونَ بِاللَّهِ وَرَسُولِهِ وَتُجَاهِدُونَ فِي سَبِيلِ اللَّهِ بِأَمْوَالِكُمْ وَأَنْفُسِكُمْ ۚ ذَٰلِكُمْ خَيْرٌ لَكُمْ إِنْ كُنْتُمْ تَعْلَمُونَ,تؤمنون بالله ورسوله وتجاهدون في سبيل الله بأموالكم وأنفسكم ۚ ذلكم خير لكم إن كنتم تعلمون,16,73
5175,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/12,Medani,12,"He will forgive you your sins, and admit you to Gardens beneath which Rivers flow, and to beautiful mansions in Gardens of Eternity: that is indeed the Supreme Achievement.",يَغْفِرْ لَكُمْ ذُنُوبَكُمْ وَيُدْخِلْكُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ وَمَسَاكِنَ طَيِّبَةً فِي جَنَّاتِ عَدْنٍ ۚ ذَٰلِكَ الْفَوْزُ الْعَظِيمُ,يغفر لكم ذنوبكم ويدخلكم جناتٍ تجري من تحتها الأنهار ومساكن طيبةً في جنات عدنٍ ۚ ذلك الفوز العظيم,18,79
5176,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/13,Medani,13,"And another (favour will He bestow,) which ye do love,- help from Allah and a speedy victory. So give the Glad Tidings to the Believers.",وَأُخْرَىٰ تُحِبُّونَهَا ۖ نَصْرٌ مِنَ اللَّهِ وَفَتْحٌ قَرِيبٌ ۗ وَبَشِّرِ الْمُؤْمِنِينَ,وأخرى تحبونها ۖ نصر من الله وفتح قريب ۗ وبشر المؤمنين,11,43
5177,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,61,الصف,As-Saff,The Ranks,https://quran.com/61/14,Medani,14,"O ye who believe! Be ye helpers of Allah: As said Jesus the son of Mary to the Disciples, ""Who will be my helpers to (the work of) Allah?"" Said the disciples, ""We are Allah's helpers!"" then a portion of the Children of Israel believed, and a portion disbelieved: But We gave power to those who believed, against their enemies, and they became the ones that prevailed.",يَا أَيُّهَا الَّذِينَ آمَنُوا كُونُوا أَنْصَارَ اللَّهِ كَمَا قَالَ عِيسَى ابْنُ مَرْيَمَ لِلْحَوَارِيِّينَ مَنْ أَنْصَارِي إِلَى اللَّهِ ۖ قَالَ الْحَوَارِيُّونَ نَحْنُ أَنْصَارُ اللَّهِ ۖ فَآمَنَتْ طَائِفَةٌ مِنْ بَنِي إِسْرَائِيلَ وَكَفَرَتْ طَائِفَةٌ ۖ فَأَيَّدْنَا الَّذِينَ آمَنُوا عَلَىٰ عَدُوِّهِمْ فَأَصْبَحُوا ظَاهِرِينَ,يا أيها الذين آمنوا كونوا أنصار الله كما قال عيسى ابن مريم للحواريين من أنصاري إلى الله ۖ قال الحواريون نحن أنصار الله ۖ فآمنت طائفة من بني إسرائيل وكفرت طائفة ۖ فأيدنا الذين آمنوا على عدوهم فأصبحوا ظاهرين,39,167
5178,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,62,الجمعة,Al-Jumu'a,The Congregation,https://quran.com/62/1,Medani,1,"Whatever is in the heavens and on earth, doth declare the Praises and Glory of Allah,- the Sovereign, the Holy One, the Exalted in Might, the Wise.",يُسَبِّحُ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ الْمَلِكِ الْقُدُّوسِ الْعَزِيزِ الْحَكِيمِ,يسبح لله ما في السماوات وما في الأرض الملك القدوس العزيز الحكيم,12,52
5179,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,62,الجمعة,Al-Jumu'a,The Congregation,https://quran.com/62/2,Medani,2,"It is He Who has sent amongst the Unlettered a messenger from among themselves, to rehearse to them His Signs, to sanctify them, and to instruct them in Scripture and Wisdom,- although they had been, before, in manifest error;-",هُوَ الَّذِي بَعَثَ فِي الْأُمِّيِّينَ رَسُولًا مِنْهُمْ يَتْلُو عَلَيْهِمْ آيَاتِهِ وَيُزَكِّيهِمْ وَيُعَلِّمُهُمُ الْكِتَابَ وَالْحِكْمَةَ وَإِنْ كَانُوا مِنْ قَبْلُ لَفِي ضَلَالٍ مُبِينٍ,هو الذي بعث في الأميين رسولًا منهم يتلو عليهم آياته ويزكيهم ويعلمهم الكتاب والحكمة وإن كانوا من قبل لفي ضلالٍ مبينٍ,21,95
5180,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,62,الجمعة,Al-Jumu'a,The Congregation,https://quran.com/62/3,Medani,3,"As well as (to confer all these benefits upon) others of them, who have not already joined them: And He is exalted in Might, Wise.",وَآخَرِينَ مِنْهُمْ لَمَّا يَلْحَقُوا بِهِمْ ۚ وَهُوَ الْعَزِيزُ الْحَكِيمُ,وآخرين منهم لما يلحقوا بهم ۚ وهو العزيز الحكيم,9,38
5181,28,قَدْ سَمِعَ اللَّهُ,Qadd Sami Allah,62,الجمعة,Al-Jumu'a,The Congregation,https://quran.com/62/4,Medani,4,"Such is the Bounty of Allah, which He bestows on whom He will: and Allah is the Lord of the highest bounty.",ذَٰلِكَ فَضْلُ اللَّهِ يُؤْتِيهِ مَنْ يَشَاءُ ۚ وَاللَّهُ ذُو الْفَضْلِ الْعَظِيمِ,ذلك فضل الله يؤتيه من يشاء ۚ والله ذو الفضل العظيم,11,40
